refdate,target,location,rmse,wis,dispersion,underprediction,overprediction,mae,mda,within_50,within_80,within_95
2024-04-21,2024-05-10,9371.00,1.00,0.11,0.00,0.00,0.11,1.00,0.00,0,0,0
2024-04-21,2024-05-10,9372.00,0.84,0.11,0.00,0.00,0.11,0.84,0.00,0,0,0
2024-04-21,2024-05-10,9373.00,0.85,0.12,0.00,0.00,0.12,0.85,0.00,0,0,0
2024-04-21,2024-05-10,9374.00,2.10,0.11,0.00,0.00,0.11,2.10,0.00,0,0,0
2024-04-21,2024-05-10,9375.00,3.60,0.10,0.00,0.00,0.10,3.60,1.00,0,0,0
2024-04-21,2024-05-10,9376.00,1.35,0.10,0.00,0.00,0.10,1.35,0.00,0,0,0
2024-04-21,2024-05-10,9377.00,4.06,0.09,0.00,0.00,0.09,4.06,1.00,0,0,0
2024-04-21,2024-05-10,9461.00,1.42,0.10,0.00,0.00,0.10,1.42,0.00,0,0,0
2024-04-21,2024-05-10,9462.00,2.70,0.10,0.00,0.00,0.10,2.70,0.00,0,0,0
2024-04-21,2024-05-10,9463.00,4.92,0.11,0.00,0.00,0.11,4.92,0.00,0,0,0
2024-04-21,2024-05-10,9464.00,2.11,0.11,0.00,0.00,0.11,2.11,1.00,0,0,0
2024-04-21,2024-05-10,9471.00,4.15,0.12,0.00,0.00,0.12,4.15,0.00,0,0,0
2024-04-21,2024-05-10,9472.00,2.86,0.13,0.00,0.00,0.13,2.86,1.00,0,0,0
2024-04-21,2024-05-10,9473.00,1.20,0.14,0.00,0.00,0.14,1.20,0.00,0,0,0
2024-04-21,2024-05-10,9474.00,0.90,0.15,0.00,0.00,0.15,0.90,0.00,0,0,0
2024-04-21,2024-05-10,9475.00,0.00,0.16,0.00,0.00,0.16,0.00,0.00,0,0,0
2024-04-21,2024-05-10,9476.00,0.13,0.17,0.00,0.00,0.17,0.13,0.00,0,0,0
2024-04-21,2024-05-10,9477.00,0.01,0.18,0.00,0.00,0.18,0.01,0.00,0,0,0
2024-04-21,2024-05-10,9478.00,1.36,0.19,0.00,0.00,0.19,1.36,1.00,0,0,0
2024-04-21,2024-05-10,9479.00,1.35,0.20,0.00,0.00,0.20,1.35,1.00,0,0,0
2024-04-21,2024-05-10,9561.00,2.07,0.21,0.00,0.00,0.21,2.07,1.00,0,0,0
2024-04-21,2024-05-10,9562.00,1.85,0.22,0.00,0.00,0.22,1.85,0.00,0,0,0
2024-04-21,2024-05-10,9563.00,1.39,0.23,0.00,0.00,0.23,1.39,1.00,0,0,0
2024-04-21,2024-05-10,9564.00,1.01,0.24,0.00,0.00,0.24,1.01,1.00,0,0,0
2024-04-21,2024-05-10,9565.00,0.02,0.25,0.00,0.00,0.25,0.02,0.00,0,0,0
2024-04-21,2024-05-10,9571.00,0.46,1.02,0.00,1.02,0.00,0.46,0.00,0,0,0
2024-04-21,2024-05-10,9572.00,0.25,1.02,0.00,1.02,0.00,0.25,0.00,0,0,0
2024-04-21,2024-05-10,9573.00,0.10,0.62,0.00,0.62,0.00,0.10,0.00,0,0,0
2024-04-21,2024-05-10,9574.00,0.18,1.03,0.00,1.03,0.00,0.18,0.00,0,0,0
2024-04-21,2024-05-10,9575.00,0.71,0.65,0.00,0.65,0.00,0.71,1.00,0,0,0
2024-04-21,2024-05-10,9576.00,0.80,1.07,0.00,1.07,0.00,0.80,0.00,0,0,0
2024-04-21,2024-05-10,9577.00,0.14,1.08,0.00,1.08,0.00,0.14,0.00,0,0,0
2024-04-21,2024-05-10,9661.00,0.12,1.09,0.00,1.09,0.00,0.12,0.00,0,0,0
2024-04-21,2024-05-10,9662.00,0.00,1.10,0.00,1.10,0.00,0.00,0.00,0,0,0
2024-04-21,2024-05-10,9663.00,2.43,1.11,0.00,1.11,0.00,2.43,0.00,0,0,0
2024-04-21,2024-05-10,9671.00,0.24,0.71,0.00,0.71,0.00,0.24,0.00,0,0,0
2024-04-21,2024-05-10,9672.00,1.08,0.71,0.00,0.71,0.00,1.08,0.00,0,0,0
2024-04-21,2024-05-10,9673.00,1.53,0.21,0.00,0.21,0.00,1.53,0.00,0,0,0
2024-04-21,2024-05-10,9674.00,1.10,0.71,0.00,0.71,0.00,1.10,1.00,0,0,0
2024-04-21,2024-05-10,9675.00,0.65,0.71,0.00,0.71,0.00,0.65,1.00,0,0,0
2024-04-21,2024-05-10,9676.00,0.45,0.70,0.00,0.70,0.00,0.45,0.00,0,0,0
2024-04-21,2024-05-10,9677.00,0.02,1.10,0.00,1.10,0.00,0.02,0.00,0,0,0
2024-04-21,2024-05-10,9678.00,0.13,1.60,0.00,1.60,0.00,0.13,0.00,0,0,0
2024-04-21,2024-05-10,9679.00,0.18,1.59,0.00,1.59,0.00,0.18,1.00,0,0,0
2024-04-21,2024-05-10,9761.00,1.00,1.09,0.00,1.09,0.00,1.00,0.00,0,0,0
2024-04-21,2024-05-10,9762.00,4.50,0.69,0.00,0.69,0.00,4.50,0.00,0,0,0
2024-04-21,2024-05-10,9763.00,0.19,0.69,0.00,0.69,0.00,0.19,0.00,0,0,0
2024-04-21,2024-05-10,9764.00,0.01,0.68,0.00,0.68,0.00,0.01,0.00,0,0,0
2024-04-21,2024-05-10,9771.00,1.36,0.98,0.00,0.00,0.98,1.36,1.00,0,0,0
2024-04-21,2024-05-10,9772.00,3.47,0.94,0.00,0.00,0.94,3.47,1.00,0,0,0
2024-04-21,2024-05-10,9773.00,5.00,0.91,0.00,0.00,0.91,5.00,1.00,0,0,0
2024-04-21,2024-05-10,9774.00,0.59,0.89,0.00,0.00,0.89,0.59,1.00,0,0,0
2024-04-21,2024-05-10,9775.00,1.07,0.88,0.00,0.00,0.88,1.07,1.00,0,0,0
2024-04-21,2024-05-10,9776.00,2.35,0.87,0.00,0.00,0.87,2.35,1.00,0,0,0
2024-04-21,2024-05-10,9777.00,0.56,0.87,0.00,0.00,0.87,0.56,1.00,0,0,0
2024-04-21,2024-05-10,9778.00,1.37,0.87,0.00,0.00,0.87,1.37,1.00,0,0,0
2024-04-21,2024-05-10,9779.00,1.44,0.88,0.00,0.00,0.88,1.44,1.00,0,0,0
2024-04-21,2024-05-10,9780.00,0.00,0.10,0.00,0.10,0.00,0.00,0.00,0,0,0
2024-04-21,2024-05-10,10041.00,0.64,0.08,0.00,0.08,0.00,0.64,0.00,0,0,0
2024-04-21,2024-05-10,10042.00,0.00,0.07,0.00,0.07,0.00,0.00,0.00,0,0,0
2024-04-21,2024-05-10,10043.00,4.46,0.05,0.00,0.05,0.00,4.46,1.00,0,0,0
2024-04-21,2024-05-10,10044.00,2.60,0.03,0.00,0.03,0.00,2.60,0.00,0,0,0
2024-04-21,2024-05-10,10045.00,0.04,0.01,0.00,0.01,0.00,0.04,0.00,0,0,0
2024-04-21,2024-05-10,10046.00,0.83,0.00,0.00,0.00,0.00,0.83,1.00,0,0,0
2024-04-21,2024-05-10,12051.00,0.00,1.01,0.00,0.00,1.01,0.00,0.00,0,0,0
2024-04-21,2024-05-10,12052.00,1.00,1.02,0.00,0.00,1.02,1.00,0.00,0,0,0
2024-04-21,2024-05-10,12053.00,0.06,1.04,0.00,0.00,1.04,0.06,0.00,0,0,0
2024-04-21,2024-05-10,12054.00,0.00,1.05,0.00,0.00,1.05,0.00,0.00,0,0,0
2024-04-21,2024-05-10,12060.00,0.91,1.06,0.00,0.00,1.06,0.91,1.00,0,0,0
2024-04-21,2024-05-10,12061.00,0.06,1.07,0.00,0.00,1.07,0.06,0.00,0,0,0
2024-04-21,2024-05-10,12062.00,0.00,1.08,0.00,0.00,1.08,0.00,0.00,0,0,0
2024-04-21,2024-05-10,12063.00,0.00,0.18,0.00,0.00,0.18,0.00,0.00,0,0,0
2024-04-21,2024-05-10,12064.00,0.05,0.14,0.00,0.00,0.14,0.05,1.00,0,0,0
2024-04-21,2024-05-10,12065.00,0.46,0.11,0.00,0.00,0.11,0.46,1.00,0,0,0
2024-04-21,2024-05-10,12066.00,0.12,0.10,0.00,0.00,0.10,0.12,0.00,0,0,0
2024-04-21,2024-05-10,12067.00,0.83,0.09,0.00,0.00,0.09,0.83,1.00,0,0,0
2024-04-21,2024-05-10,12068.00,0.60,0.10,0.00,0.00,0.10,0.60,1.00,0,0,0
2024-04-21,2024-05-10,12069.00,0.34,0.10,0.00,0.00,0.10,0.34,0.00,0,0,0
2024-04-21,2024-05-10,12070.00,1.24,0.12,0.00,0.00,0.12,1.24,1.00,0,0,0
2024-04-21,2024-05-10,12071.00,0.10,0.13,0.00,0.00,0.13,0.10,0.00,0,0,0
2024-04-21,2024-05-10,12072.00,0.11,0.25,0.00,0.25,0.00,0.11,0.00,0,0,0
2024-04-21,2024-05-10,12073.00,0.22,0.63,0.00,0.63,0.00,0.22,0.00,0,0,0
2024-04-21,2024-05-10,13003.00,1.09,0.60,0.00,0.60,0.00,1.09,1.00,0,0,0
2024-04-21,2024-05-10,13004.00,1.06,0.98,0.00,0.98,0.00,1.06,0.00,0,0,0
2024-04-21,2024-05-10,13071.00,1.21,0.96,0.00,0.96,0.00,1.21,1.00,0,0,0
2024-04-21,2024-05-10,13072.00,0.00,0.93,0.00,0.93,0.00,0.00,0.00,0,0,0
2024-04-21,2024-05-10,13073.00,0.59,0.91,0.00,0.91,0.00,0.59,0.00,0,0,0
2024-04-21,2024-05-10,13074.00,0.67,1.58,0.00,1.58,0.00,0.67,0.00,0,0,0
2024-04-21,2024-05-10,13075.00,0.44,1.56,0.00,1.56,0.00,0.44,1.00,0,0,0
2024-04-21,2024-05-10,13076.00,0.50,1.53,0.00,1.53,0.00,0.50,1.00,0,0,0
2024-04-21,2024-05-10,14511.00,0.64,1.21,0.00,1.21,0.00,0.64,1.00,0,0,0
2024-04-21,2024-05-10,14521.00,0.05,1.18,0.00,1.18,0.00,0.05,0.00,0,0,0
2024-04-21,2024-05-10,14522.00,0.28,1.15,0.00,1.15,0.00,0.28,1.00,0,0,0
2024-04-21,2024-05-10,14523.00,0.61,1.12,0.00,1.12,0.00,0.61,0.00,0,0,0
2024-04-21,2024-05-10,14524.00,0.26,0.00,0.00,0.00,0.00,0.26,1.00,0,0,0
2024-04-21,2024-05-10,14612.00,0.78,0.00,0.00,0.00,0.00,0.78,1.00,0,0,0
2024-04-21,2024-05-10,14625.00,0.12,0.00,0.00,0.00,0.00,0.12,1.00,0,0,0
2024-04-21,2024-05-10,14626.00,0.61,0.00,0.00,0.00,0.00,0.61,1.00,0,0,0
2024-04-21,2024-05-10,14627.00,0.26,0.00,0.00,0.00,0.00,0.26,1.00,0,0,0
2024-04-21,2024-05-10,14628.00,0.26,0.00,0.00,0.00,0.00,0.26,1.00,0,0,0
2024-04-21,2024-05-10,14713.00,0.51,0.50,0.00,0.50,0.00,0.51,1.00,0,0,0
